time,angle,angle_raw,outlier,angle_smooth,segment,airborne,angle_leg,angle_torso,n_skis,body_inclination,ski_inclination,knee_angle,hip_angle,view,ski_v_angle_2d,confidence,shot,frame,pose_method,camera_motion_px,joint_angles_2d.left_elbow,joint_angles_2d.right_elbow,joint_angles_2d.left_shoulder,joint_angles_2d.right_shoulder,joint_angles_2d.left_wrist,joint_angles_2d.right_wrist,joint_angles_2d.left_hip,joint_angles_2d.right_hip,joint_angles_2d.left_knee,joint_angles_2d.right_knee,joint_angles_2d.left_ankle,joint_angles_2d.right_ankle,joint_angles_2d.neck,joint_angles_3d.left_elbow,joint_angles_3d.right_elbow,joint_angles_3d.left_shoulder,joint_angles_3d.right_shoulder,joint_angles_3d.left_wrist,joint_angles_3d.right_wrist,joint_angles_3d.left_hip,joint_angles_3d.right_hip,joint_angles_3d.left_knee,joint_angles_3d.right_knee,joint_angles_3d.left_ankle,joint_angles_3d.right_ankle,joint_angles_3d.neck,posture_3d.leg_spread,posture_3d.arm_spread,posture_3d.trunk_twist,posture_3d.head_to_trunk,posture_3d.ankle_separation_m,posture_3d.knee_separation_m,posture_3d.wrist_separation_m,posture_3d.hand_to_hip_l_m,posture_3d.hand_to_hip_r_m,posture_3d.body_length_m,relative_to_ski_2d.body_line,relative_to_ski_2d.leg_line,relative_to_ski_2d.trunk,relative_to_ski_2d.head,relative_to_ski_2d.upper_arm_l,relative_to_ski_2d.upper_arm_r,relative_to_ski_2d.forearm_l,relative_to_ski_2d.forearm_r,relative_to_ski_2d.thigh_l,relative_to_ski_2d.thigh_r,relative_to_ski_2d.shank_l,relative_to_ski_2d.shank_r,relative_to_ski_2d.foot_l,relative_to_ski_2d.foot_r,segment_inclination_2d.body_line,segment_inclination_2d.leg_line,segment_inclination_2d.trunk,segment_inclination_2d.head,segment_inclination_2d.upper_arm_l,segment_inclination_2d.upper_arm_r,segment_inclination_2d.forearm_l,segment_inclination_2d.forearm_r,segment_inclination_2d.thigh_l,segment_inclination_2d.thigh_r,segment_inclination_2d.shank_l,segment_inclination_2d.shank_r,segment_inclination_2d.foot_l,segment_inclination_2d.foot_r,distances_rel_2d.shoulder_width,distances_rel_2d.hip_width,distances_rel_2d.ankle_separation,distances_rel_2d.knee_separation,distances_rel_2d.wrist_separation,distances_rel_2d.hand_to_hip_l,distances_rel_2d.hand_to_hip_r,distances_rel_2d.head_to_shoulder,center_of_mass_vs_ski.along_ski_from_ankles,center_of_mass_vs_ski.above_ski,skis.v_angle_2d,skis.axis_inclination_2d,skis.visible_length_rel,skis
65.2,,15.51,False,,1,True,,,2,53.8,38.3,169.5,146.6,frontal,36.2,0.1,10,3912,track,,170.1,159.2,26.4,53.9,176.9,173.9,158.7,134.5,169.0,170.0,173.3,141.5,167.1,144.1,170.3,24.8,23.4,167.6,109.3,137.6,133.7,145.3,152.7,165.2,140.0,152.4,63.3,44.4,8.2,55.7,0.793,0.558,0.735,0.326,0.227,0.965,15.5,19.6,6.7,-6.3,12.2,-54.7,22.0,-33.9,7.0,-46.3,-4.0,-56.3,32.4,-49.5,53.8,57.9,45.0,32.0,-153.9,-87.0,-163.7,-107.8,-148.7,-95.4,-137.7,-85.4,-174.1,-11.2,0.346,0.238,0.968,0.625,0.755,0.29,0.228,0.118,0.666,0.214,36.2,38.3,2.18,
65.3,,41.2,False,,1,True,,,2,80.6,39.4,174.7,169.8,frontal,36.2,0.074,10,3918,track,,,,,,,,,,,,,,136.6,138.7,164.7,27.7,18.0,157.0,120.5,167.8,159.2,177.7,160.6,145.6,103.3,138.7,7.2,16.6,38.7,60.1,0.09,0.125,0.275,0.064,0.17,1.082,,,36.3,-7.1,,,,,,,,,32.7,,,,75.7,32.3,,,,,,,,,72.1,,0.174,0.097,0.044,0.038,0.274,0.051,0.148,0.102,0.509,0.452,36.2,39.4,2.03,
65.4,,-6.75,False,,1,True,,,2,57.3,64.1,170.8,141.0,frontal,85.4,0.092,10,3924,full,,,134.7,33.7,23.1,,145.9,145.7,136.4,168.8,,124.8,,144.3,146.9,157.1,21.4,22.5,154.2,124.0,145.1,127.8,155.9,166.3,138.3,77.2,136.4,72.5,35.2,13.9,66.5,0.931,0.656,0.633,0.219,0.254,1.028,,,-6.0,-41.8,34.5,-12.1,,-57.4,35.2,-32.5,24.0,,66.1,,,,58.1,22.3,-150.5,-103.8,,-58.6,-151.1,-83.4,-139.9,,130.2,,0.243,0.178,0.943,0.629,0.659,0.255,0.241,0.131,0.68,-0.082,85.4,64.1,1.616,
65.5,,2.48,False,,1,True,,,2,84.6,82.1,167.2,129.6,frontal,50.8,0.1,10,3930,full,,174.3,125.9,41.3,71.9,167.4,179.6,133.7,125.6,169.6,164.8,140.0,177.0,151.0,151.9,170.7,56.8,45.3,108.8,32.3,107.1,103.9,151.9,134.0,119.2,89.3,125.3,71.2,71.1,29.9,59.5,0.906,0.601,0.706,0.31,0.268,0.911,2.5,1.9,3.4,-25.6,-34.9,58.0,-40.6,3.9,-39.8,40.5,-29.4,25.3,-85.2,85.6,84.6,84.0,85.4,56.5,-63.1,-155.9,-57.4,-101.8,-58.1,-138.5,-68.5,-123.3,-3.1,167.7,0.39,0.246,1.042,0.69,0.732,0.301,0.304,0.054,0.671,0.024,50.8,82.1,1.254,
65.6,,-0.12,False,,1,True,,,2,81.8,81.9,171.2,128.6,frontal,51.0,0.1,10,3936,track,,177.5,172.5,54.5,51.2,176.1,179.0,126.6,130.6,173.0,169.4,100.7,148.9,152.5,153.1,175.3,52.3,38.2,129.5,48.0,114.3,110.1,156.3,152.4,93.9,108.9,137.5,68.9,80.7,23.7,63.2,0.962,0.562,0.809,0.314,0.285,0.913,-0.1,0.2,-0.8,-28.3,-38.8,36.5,-36.3,28.9,-37.7,34.7,-30.7,24.1,-38.9,86.6,81.8,82.1,81.2,53.6,-59.3,-134.6,-61.8,-127.0,-60.4,-132.8,-67.4,-122.2,43.0,175.3,0.466,0.267,1.048,0.678,0.881,0.322,0.31,0.077,0.683,-0.001,51.0,81.9,2.073,
65.7,,0.49,False,,1,True,,,2,81.6,81.1,170.8,128.2,frontal,51.1,0.1,10,3942,track,,177.3,172.1,51.7,53.9,170.2,170.7,123.1,133.3,171.1,170.5,89.2,108.1,159.5,153.3,177.7,56.5,35.2,127.6,65.2,85.2,106.0,140.9,143.3,73.9,83.4,129.9,61.2,73.7,19.8,62.7,0.917,0.538,0.813,0.329,0.287,0.867,0.5,2.0,-2.4,-23.0,-32.8,38.7,-35.4,30.9,-38.0,31.5,-29.0,22.0,-29.0,32.1,81.6,83.1,78.6,58.1,-66.1,-137.7,-63.5,-129.8,-60.9,-130.4,-69.9,-121.0,52.0,113.1,0.475,0.266,1.031,0.686,0.873,0.306,0.308,0.068,0.695,0.014,51.1,81.1,2.188,
65.8,,-0.26,False,,1,True,,,2,81.2,81.5,168.5,127.2,frontal,52.6,0.1,10,3948,track,,176.2,173.6,50.9,50.2,177.0,172.2,119.2,135.2,168.7,168.2,90.5,110.3,162.4,154.1,175.7,54.7,43.9,100.8,63.7,111.4,120.3,159.6,156.3,83.0,91.0,134.0,65.2,91.3,26.3,64.4,0.911,0.536,0.788,0.32,0.293,0.918,-0.3,2.4,-4.6,-22.2,-32.1,39.6,-35.8,33.2,-42.0,34.3,-30.7,22.5,-32.2,40.8,81.2,83.9,76.9,59.3,-66.4,-138.1,-62.7,-131.7,-56.5,-132.8,-67.8,-121.0,49.3,122.3,0.467,0.266,1.045,0.695,0.894,0.338,0.309,0.069,0.678,0.01,52.6,81.5,2.043,
65.9,,-0.72,False,,1,True,,,2,80.8,81.6,171.9,128.3,frontal,52.4,0.1,10,3954,track,,178.0,171.1,51.6,51.8,167.1,172.3,122.0,134.6,171.5,172.3,86.6,94.9,156.6,150.8,171.3,53.1,41.7,118.3,66.3,108.3,119.4,160.8,162.4,68.2,86.5,135.0,62.1,87.5,23.5,65.2,0.908,0.515,0.776,0.307,0.268,0.913,-0.7,1.0,-3.7,-27.1,-32.4,39.2,-34.4,30.4,-38.8,32.8,-30.3,25.2,-28.5,19.6,80.8,82.5,77.9,54.5,-66.0,-137.7,-64.0,-128.8,-59.6,-131.3,-68.1,-123.6,53.1,101.2,0.475,0.267,1.049,0.673,0.889,0.321,0.312,0.061,0.684,-0.001,52.4,81.6,2.005,
66.0,,-1.27,False,,1,True,,,2,80.1,81.3,171.1,130.1,frontal,52.3,0.1,10,3960,track,,179.8,165.6,54.2,51.2,172.9,174.9,118.0,142.1,169.2,173.1,90.0,100.5,174.1,154.9,175.8,55.9,40.5,89.5,77.5,116.7,131.6,159.4,165.2,89.7,89.2,126.0,54.9,90.5,26.4,77.1,0.918,0.5,0.794,0.341,0.284,0.974,-1.3,2.4,-7.1,-13.0,-34.3,45.3,-34.0,30.9,-42.0,32.0,-31.2,25.1,-33.2,29.5,80.1,83.7,74.2,68.3,-64.4,-144.0,-64.6,-129.6,-56.6,-130.7,-67.4,-123.8,48.1,110.8,0.437,0.261,1.038,0.668,0.88,0.339,0.3,0.048,0.675,0.004,52.3,81.3,2.067,
66.1,,-1.83,False,,1,True,,,2,79.5,81.3,171.3,127.8,frontal,51.3,0.1,10,3966,track,,179.8,168.4,53.8,50.9,179.9,171.0,119.3,136.4,172.9,169.6,91.3,92.6,165.6,151.8,174.9,53.1,42.6,104.2,71.9,117.2,124.7,163.6,167.3,86.4,96.4,131.4,64.4,89.1,24.6,67.9,0.974,0.548,0.798,0.326,0.294,0.975,-1.8,0.9,-6.6,-21.0,-32.2,42.2,-31.9,30.6,-39.1,34.9,-32.0,24.6,-33.5,25.7,79.5,82.2,74.7,60.3,-66.6,-140.9,-66.8,-129.3,-59.6,-133.7,-66.7,-123.3,47.8,107.0,0.446,0.249,1.058,0.686,0.887,0.333,0.312,0.054,0.68,-0.007,51.3,81.3,1.999,
66.2,,-1.57,False,,1,True,,,2,79.5,81.0,174.8,126.5,frontal,50.7,0.1,10,3972,track,,177.7,175.5,55.8,49.3,171.4,170.8,121.5,131.5,173.4,176.2,101.0,122.6,149.0,156.0,174.7,50.6,39.9,124.7,66.3,117.6,120.8,158.9,165.5,80.2,98.0,136.8,63.6,79.6,20.2,60.6,0.976,0.551,0.831,0.331,0.292,0.968,-1.6,-0.6,-3.5,-34.5,-34.9,34.6,-32.7,30.1,-37.6,33.8,-31.0,30.0,-36.9,36.8,79.5,80.5,77.5,46.5,-64.0,-133.6,-66.3,-129.1,-61.3,-132.8,-68.0,-129.0,44.2,117.9,0.484,0.263,1.117,0.701,0.919,0.338,0.318,0.079,0.689,-0.018,50.7,81.0,1.956,
66.3,,-0.6,False,,1,True,,,2,80.2,80.8,171.6,126.3,frontal,49.4,0.1,10,3978,track,,177.0,176.6,57.1,48.2,179.3,171.0,122.1,130.6,172.6,170.6,99.3,97.5,153.1,150.5,175.6,58.2,37.6,113.7,64.3,96.1,113.1,151.1,157.3,82.3,95.3,133.5,67.7,85.6,21.7,63.7,0.942,0.54,0.824,0.334,0.292,0.891,-0.6,0.5,-2.5,-29.4,-38.3,34.1,-35.3,30.7,-39.1,35.3,-31.7,25.9,-31.2,29.3,80.2,81.3,78.3,51.4,-60.9,-133.3,-63.9,-129.9,-60.1,-134.5,-67.5,-125.1,49.6,110.1,0.482,0.271,1.097,0.703,0.914,0.332,0.317,0.079,0.687,-0.002,49.4,80.8,2.055,
66.4,,-1.82,False,,1,True,,,2,79.0,80.8,170.1,125.7,frontal,49.2,0.1,10,3984,track,,175.2,167.5,51.2,51.0,166.6,173.9,116.9,134.5,168.5,171.7,90.7,136.1,169.3,150.7,171.5,55.0,42.7,110.1,67.0,116.8,126.3,162.1,164.8,79.5,94.3,131.7,63.7,91.1,23.5,67.4,0.963,0.526,0.785,0.322,0.275,0.956,-1.8,0.7,-5.9,-16.6,-30.9,41.2,-35.7,28.7,-42.8,35.7,-31.3,27.4,-31.8,41.3,79.0,81.5,74.9,64.2,-68.3,-140.4,-63.5,-128.0,-56.5,-134.9,-67.9,-126.6,49.0,122.0,0.474,0.266,1.096,0.698,0.924,0.353,0.314,0.053,0.675,-0.009,49.2,80.8,2.09,
66.5,,-2.11,False,,1,True,,,2,78.6,80.7,170.6,127.7,frontal,48.9,0.1,10,3990,track,,179.7,163.5,54.1,53.0,176.0,170.4,120.6,134.7,171.3,170.0,88.6,87.7,157.3,155.8,175.3,52.5,40.3,116.5,68.8,111.6,115.6,159.9,161.4,69.4,92.5,132.9,67.5,83.4,22.9,61.8,0.963,0.561,0.82,0.327,0.28,0.908,-2.1,-0.3,-5.2,-27.8,-34.7,43.7,-34.3,27.3,-40.0,36.0,-31.2,26.0,-27.3,24.4,78.6,80.3,75.5,52.8,-64.7,-143.1,-65.0,-126.6,-59.4,-135.3,-68.1,-125.3,53.3,105.1,0.454,0.268,1.096,0.711,0.898,0.328,0.309,0.064,0.682,-0.016,48.9,80.7,2.036,
66.6,,-1.95,False,,1,True,,,2,78.4,80.4,169.9,126.2,frontal,48.8,0.1,10,3996,track,,175.3,168.8,51.6,48.9,177.0,175.0,119.1,133.4,170.4,169.5,89.8,108.2,148.8,153.3,176.3,55.5,38.0,108.8,67.9,110.4,118.9,163.7,162.8,77.3,93.2,131.3,71.6,87.4,24.2,67.7,0.981,0.55,0.8,0.34,0.267,0.908,-2.0,-0.0,-5.1,-36.3,-32.5,39.1,-37.2,27.9,-41.8,36.8,-32.2,26.3,-28.4,25.7,78.4,80.3,75.3,44.1,-67.2,-138.7,-62.5,-127.6,-57.8,-136.4,-67.5,-125.9,52.0,106.0,0.462,0.265,1.1,0.706,0.893,0.343,0.298,0.064,0.676,-0.014,48.8,80.4,2.007,
66.7,,-1.75,False,,1,True,,,2,78.3,80.1,171.3,125.0,frontal,49.5,0.1,10,4002,track,,176.0,166.1,55.7,54.1,177.2,172.5,119.1,130.9,172.6,170.0,96.2,105.0,155.8,151.4,170.9,52.7,42.6,121.5,69.0,126.4,119.0,164.8,164.6,91.8,102.0,132.8,69.9,86.8,22.5,63.4,1.029,0.569,0.819,0.322,0.283,0.955,-1.7,0.1,-5.0,-29.2,-34.9,42.0,-30.8,28.1,-40.0,37.0,-32.6,27.0,-32.0,28.6,78.3,80.2,75.1,50.9,-65.1,-141.9,-69.1,-128.0,-59.9,-136.9,-67.3,-127.0,48.1,108.7,0.486,0.27,1.133,0.727,0.919,0.331,0.322,0.077,0.685,-0.012,49.5,80.1,2.234,
66.8,,-0.98,False,,1,True,,,2,78.7,79.7,170.6,127.1,frontal,51.5,0.1,10,4008,track,,179.9,168.5,51.8,50.5,165.0,178.6,121.1,133.2,171.4,169.8,83.8,87.2,152.6,159.6,176.9,53.5,36.5,105.1,58.7,96.9,105.7,160.1,144.5,72.7,83.5,126.1,69.1,82.8,26.5,72.2,0.929,0.536,0.783,0.316,0.263,0.826,-1.0,0.5,-3.4,-30.8,-35.2,40.2,-35.4,28.7,-42.4,36.4,-33.8,26.3,-26.0,26.5,78.7,80.2,76.3,48.9,-65.1,-140.5,-64.9,-129.0,-57.9,-136.7,-66.6,-126.6,53.6,106.2,0.456,0.274,1.125,0.71,0.886,0.323,0.304,0.052,0.679,-0.003,51.5,79.7,2.104,
66.9,,-0.84,False,,1,True,,,2,78.7,79.5,173.1,125.8,frontal,52.4,0.1,10,4014,track,,179.4,166.5,55.3,55.0,168.2,177.6,120.7,130.9,171.6,174.6,93.6,124.6,143.5,153.7,176.5,55.1,42.7,118.3,69.5,104.1,114.6,156.7,159.5,78.9,97.2,132.2,75.6,85.1,20.4,64.1,1.022,0.584,0.836,0.327,0.306,0.906,-0.8,0.2,-2.7,-39.2,-36.6,40.3,-37.2,26.8,-40.6,34.4,-32.2,29.0,-31.8,33.7,78.7,79.7,76.8,40.3,-63.9,-140.8,-63.3,-127.3,-59.9,-134.9,-68.3,-129.4,47.7,113.3,0.479,0.265,1.134,0.715,0.907,0.338,0.311,0.075,0.688,-0.008,52.4,79.5,2.222,
67.0,,-1.27,False,,1,True,,,2,78.0,79.2,169.5,125.3,frontal,53.4,0.1,10,4020,track,,173.3,169.4,55.8,54.3,162.4,167.3,121.1,129.5,170.0,169.1,91.4,124.8,157.1,157.4,167.1,58.8,32.4,98.5,59.2,89.8,106.6,150.8,147.1,70.5,81.5,125.5,70.4,82.7,25.3,71.1,0.931,0.542,0.783,0.325,0.272,0.798,-1.3,-0.9,-1.9,-24.8,-40.3,42.0,-33.6,31.4,-43.4,38.2,-33.4,27.3,-27.0,42.6,78.0,78.4,77.3,54.4,-60.5,-142.8,-67.1,-132.1,-57.3,-138.9,-67.3,-128.0,52.2,121.9,0.472,0.281,1.147,0.722,0.898,0.324,0.325,0.064,0.678,-0.012,53.4,79.2,2.23,
67.1,,-1.52,False,,1,True,,,2,77.6,79.1,173.2,124.7,frontal,53.9,0.1,10,4026,track,,175.9,173.0,51.9,52.4,169.6,173.4,120.9,128.5,171.7,174.8,104.7,139.7,140.6,154.8,173.8,51.5,41.4,121.5,59.1,119.9,113.2,157.9,162.9,92.5,105.7,132.3,75.7,82.5,19.7,70.1,1.099,0.618,0.824,0.311,0.31,0.962,-1.5,-1.3,-1.9,-41.2,-33.9,36.7,-38.1,29.7,-41.2,35.9,-32.9,30.7,-35.2,18.1,77.6,77.8,77.2,37.9,-67.0,-137.7,-62.9,-130.7,-59.7,-136.8,-68.1,-131.6,43.9,97.2,0.475,0.256,1.159,0.735,0.893,0.33,0.318,0.073,0.682,-0.021,53.9,79.1,2.239,
67.2,,-1.46,False,,1,True,,,2,77.2,78.7,171.4,125.9,frontal,54.3,0.1,10,4032,track,,178.5,168.9,55.7,53.5,174.9,173.1,120.0,131.9,169.5,173.3,89.1,106.4,139.1,158.2,179.6,51.9,37.8,122.6,59.9,97.8,109.6,154.7,158.7,64.1,90.0,133.3,68.0,77.0,19.4,63.3,0.972,0.549,0.812,0.316,0.293,0.876,-1.5,-0.6,-3.1,-44.0,-37.0,39.9,-35.6,28.8,-41.4,34.5,-30.9,27.8,-24.9,24.8,77.2,78.1,75.6,34.7,-64.3,-141.2,-65.8,-130.2,-60.0,-135.9,-70.4,-129.1,53.8,103.4,0.476,0.27,1.124,0.718,0.88,0.322,0.304,0.063,0.688,-0.016,54.3,78.7,2.167,
67.3,,-0.02,False,,1,True,,,2,78.2,78.2,170.6,126.6,frontal,54.5,0.1,10,4038,track,,178.8,174.6,53.3,50.4,167.1,172.6,121.4,131.8,169.8,171.4,94.0,98.5,138.7,152.8,178.2,54.3,37.2,117.3,48.6,94.6,106.4,153.7,151.6,69.4,89.3,132.8,66.7,79.8,19.9,61.8,0.963,0.559,0.778,0.304,0.275,0.866,-0.0,0.9,-1.7,-43.0,-35.7,35.1,-36.9,29.7,-41.0,32.9,-30.8,24.3,-29.5,25.5,78.2,79.1,76.5,35.1,-66.1,-136.9,-64.9,-131.5,-60.8,-134.7,-71.0,-126.1,48.7,103.7,0.477,0.272,1.092,0.711,0.852,0.305,0.297,0.064,0.693,0.003,54.5,78.2,2.216,
67.4,,-0.08,False,,1,True,,,2,77.7,77.8,172.0,125.6,frontal,54.8,0.1,10,4044,track,,179.6,176.1,52.9,51.4,166.9,171.1,119.6,131.6,170.2,173.7,96.5,107.2,143.7,156.9,176.7,47.1,37.1,133.0,48.9,117.7,108.7,159.1,155.9,80.2,97.4,131.9,79.5,71.9,20.3,62.8,1.109,0.655,0.805,0.292,0.306,0.945,-0.1,1.0,-2.1,-38.4,-34.8,35.1,-35.2,31.1,-42.3,32.0,-32.6,25.7,-35.7,22.7,77.7,78.8,75.7,39.4,-67.4,-137.2,-67.0,-133.3,-59.8,-134.2,-69.6,-127.9,42.1,100.5,0.482,0.263,1.121,0.726,0.873,0.317,0.306,0.064,0.69,0.002,54.8,77.8,2.241,
67.5,,0.1,False,,1,True,,,2,77.2,77.1,172.2,125.5,frontal,54.5,0.1,10,4050,track,,177.7,174.8,53.9,54.0,170.5,164.1,121.2,129.8,170.8,173.5,99.9,102.6,145.2,155.4,177.2,52.4,35.7,140.0,45.7,84.6,104.0,141.0,154.2,70.3,91.3,134.8,68.1,69.0,15.5,60.7,1.004,0.566,0.794,0.312,0.305,0.835,0.1,0.5,-0.8,-35.6,-36.8,36.7,-34.6,31.5,-41.8,32.9,-32.6,26.4,-32.1,19.9,77.2,77.7,76.4,41.5,-66.1,-139.6,-68.3,-134.4,-61.1,-135.8,-70.3,-129.3,45.0,97.0,0.479,0.267,1.136,0.719,0.863,0.302,0.312,0.083,0.696,0.001,54.5,77.1,2.205,
67.6,,0.59,False,,1,True,,,2,77.2,76.6,170.5,126.1,frontal,54.2,0.1,10,4056,track,,179.0,173.7,53.4,51.6,174.9,171.3,119.3,132.9,168.8,172.1,86.4,97.5,144.1,154.1,170.0,53.2,42.3,117.7,56.7,101.5,112.5,157.3,161.4,69.0,93.9,132.5,71.6,83.9,18.2,71.0,1.002,0.556,0.8,0.313,0.291,0.896,0.6,2.0,-1.8,-37.7,-36.5,37.0,-35.6,30.7,-43.9,32.4,-32.7,24.5,-24.9,28.3,77.2,78.5,74.7,38.8,-66.9,-140.4,-67.8,-134.1,-59.5,-135.9,-70.7,-128.0,51.7,104.9,0.464,0.257,1.094,0.7,0.858,0.316,0.31,0.062,0.686,0.013,54.2,76.6,2.252,
67.7,,2.13,False,,1,True,,,2,77.9,75.8,171.4,125.7,frontal,54.6,0.1,10,4062,track,,173.0,177.7,55.6,51.0,167.4,179.5,121.1,130.3,170.2,172.5,92.7,121.1,141.5,151.3,173.9,55.4,37.4,118.7,49.4,91.7,109.4,150.5,152.8,75.6,90.6,134.4,66.3,81.1,20.1,60.8,0.961,0.53,0.782,0.305,0.283,0.868,2.1,2.9,0.7,-37.8,-40.4,32.8,-33.4,30.5,-43.7,31.5,-33.9,24.0,-26.9,34.4,77.9,78.7,76.5,38.0,-63.8,-137.0,-70.8,-134.7,-60.5,-135.7,-70.3,-128.2,48.9,110.2,0.477,0.265,1.112,0.709,0.853,0.301,0.307,0.08,0.692,0.028,54.6,75.8,2.148,
67.8,,1.64,False,,1,True,,,2,77.2,75.5,170.6,126.0,frontal,54.6,0.1,10,4068,track,,178.5,172.7,53.0,53.0,175.8,179.7,120.2,131.9,170.4,170.9,95.2,115.8,148.0,153.9,173.1,50.1,39.3,116.8,53.3,115.4,119.8,162.3,165.6,77.4,94.4,134.9,68.8,81.5,19.9,68.0,1.025,0.58,0.795,0.308,0.286,0.967,1.6,2.9,-0.6,-32.7,-36.7,36.7,-38.2,29.4,-43.5,31.8,-33.8,22.8,-33.6,40.7,77.2,78.4,74.9,42.8,-67.8,-141.2,-66.3,-133.9,-61.0,-136.3,-70.7,-127.2,42.0,116.2,0.471,0.262,1.099,0.719,0.876,0.313,0.321,0.069,0.687,0.026,54.6,75.5,2.181,
67.9,,1.99,False,,1,True,,,2,76.9,74.9,173.7,127.6,frontal,55.1,0.1,10,4074,track,,173.5,179.5,56.4,49.8,179.4,172.0,121.8,133.3,171.8,175.6,91.5,99.5,140.8,156.2,176.6,51.6,37.9,124.9,47.8,92.7,104.8,148.7,151.3,63.4,87.7,133.1,66.9,74.0,15.0,66.3,0.974,0.559,0.803,0.3,0.312,0.869,2.0,2.9,0.2,-39.1,-40.5,32.2,-34.0,31.7,-42.3,29.0,-34.2,24.7,-26.4,26.2,76.9,77.9,75.1,35.9,-64.5,-137.2,-71.0,-136.7,-62.7,-134.1,-70.9,-129.7,48.6,101.2,0.472,0.267,1.111,0.707,0.869,0.299,0.319,0.075,0.694,0.027,55.1,74.9,2.16,
68.0,,3.05,False,,1,True,,,2,77.7,74.6,169.6,125.4,frontal,55.2,0.1,10,4080,track,,173.0,179.5,60.2,50.0,171.3,162.9,119.4,131.5,170.8,168.4,99.1,135.2,147.3,155.5,175.8,54.2,34.7,138.9,54.8,95.8,106.1,152.6,148.5,63.4,86.6,132.7,74.4,75.1,20.9,59.0,0.996,0.608,0.81,0.325,0.293,0.874,3.0,4.4,0.5,-32.2,-44.9,32.5,-37.9,33.0,-45.3,31.1,-36.0,19.5,-29.7,69.5,77.7,79.0,75.1,42.4,-60.5,-137.9,-67.5,-138.3,-60.1,-136.4,-69.4,-124.9,44.9,144.1,0.476,0.268,1.107,0.725,0.884,0.317,0.327,0.071,0.689,0.044,55.2,74.6,2.164,
68.1,,2.85,False,,1,True,,,2,77.9,75.1,173.3,128.7,frontal,56.6,0.1,10,4086,track,,175.5,177.4,59.6,55.0,171.9,167.3,122.6,134.8,172.4,174.3,114.3,139.2,144.2,157.2,174.5,49.9,41.6,132.4,53.8,108.2,112.2,155.2,158.4,81.3,99.6,134.6,73.2,76.4,15.6,64.5,1.025,0.611,0.85,0.304,0.348,0.95,2.9,4.0,0.5,-35.3,-44.7,37.3,-40.2,34.7,-42.5,27.6,-34.8,21.9,-39.9,44.5,77.9,79.0,75.6,39.8,-60.3,-142.3,-64.8,-139.7,-62.5,-132.5,-70.1,-126.8,35.1,119.5,0.455,0.263,1.1,0.71,0.911,0.31,0.351,0.079,0.699,0.039,56.6,75.1,2.071,
68.2,,2.82,False,,1,True,,,2,78.1,75.3,174.5,127.5,frontal,57.7,0.1,10,4092,track,,177.9,178.9,58.1,56.4,177.2,170.4,122.2,132.8,174.6,174.5,110.3,126.0,137.3,160.3,174.2,47.8,39.1,138.7,56.6,96.3,111.2,149.9,158.3,74.7,92.4,135.7,71.2,72.2,10.7,62.8,1.032,0.592,0.853,0.31,0.338,0.924,2.8,4.2,-0.1,-42.8,-40.5,36.9,-42.6,35.9,-40.2,27.8,-34.7,22.3,-38.0,31.9,78.1,79.5,75.2,32.5,-64.2,-141.6,-62.1,-140.6,-64.5,-132.5,-70.0,-127.0,37.3,107.2,0.484,0.269,1.101,0.709,0.944,0.317,0.364,0.082,0.702,0.041,57.7,75.3,2.111,
68.3,,1.27,False,,1,True,,,2,77.5,76.2,172.0,127.2,frontal,59.5,0.1,10,4098,track,,176.7,178.6,59.8,51.9,173.0,167.2,119.8,134.7,171.3,172.7,101.8,124.6,144.8,154.2,178.4,57.4,38.7,129.3,57.8,91.0,113.2,147.1,155.3,70.3,89.1,134.2,71.1,82.4,17.0,58.2,0.98,0.584,0.861,0.341,0.316,0.892,1.3,3.1,-2.2,-37.4,-41.8,36.8,-38.5,38.1,-42.2,30.2,-33.5,23.0,-35.4,31.4,77.5,79.3,74.0,38.8,-62.0,-140.6,-65.3,-142.0,-61.6,-134.0,-70.3,-126.8,40.8,107.6,0.474,0.269,1.1,0.718,0.933,0.328,0.35,0.079,0.692,0.024,59.5,76.2,1.97,
68.4,,0.92,False,,1,True,,,2,77.8,76.9,173.8,128.7,frontal,61.5,0.1,10,4104,track,,169.8,176.8,65.7,51.3,177.8,162.2,121.0,136.4,173.8,173.9,98.8,117.0,144.3,154.8,174.4,52.7,38.0,130.1,52.0,91.7,108.5,147.7,152.4,68.7,87.3,136.0,64.0,76.5,15.6,57.8,0.95,0.55,0.844,0.314,0.326,0.881,0.9,2.9,-3.2,-38.8,-45.6,36.5,-35.4,39.7,-39.0,28.8,-32.8,22.7,-36.4,31.7,77.8,79.7,73.7,38.0,-57.5,-139.6,-67.8,-142.8,-64.1,-131.9,-70.4,-125.8,40.4,108.5,0.471,0.268,1.078,0.697,0.939,0.324,0.353,0.08,0.701,0.021,61.5,76.9,1.877,
