variable,mean,std,min,max,length,filename
W2_Turbulence,0.1422897196261682,0.06614743943330681,0.0,0.23,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W2_CleanTan,-0.009205607476635493,0.19708872853810128,-0.24,0.55,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W2_Cross,0.7989719626168225,0.17257744851525691,0.48,1.0,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W3_Speed,1.3345794392523362,0.09553683628322653,1.2,1.5,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W3_Tangent,0.6027570093457945,0.17348774313007276,0.29,0.89,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W3_Turbulence,0.08355140186915887,0.05480228802407271,0.01,0.18,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W3_CleanTan,0.6027570093457945,0.17348774313007276,0.29,0.89,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W3_Cross,1.0892056074766356,0.0774222297441079,0.94,1.23,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W4_Speed,2.1364485981308414,0.0876318840987776,2.0,2.4,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W4_Tangent,-0.8510747663551403,0.1660936554025127,-1.04,-0.53,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W4_Turbulence,0.08766355140186916,0.08356582898077314,0.01,0.62,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W4_CleanTan,-0.8510747663551403,0.1660936554025127,-1.04,-0.53,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W4_Cross,1.9212616822429907,0.08958326432912006,1.81,2.31,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W5_Speed,0.7649532710280376,0.11602067026274794,0.6,1.0,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W5_Tangent,0.1402803738317757,0.2460713204141759,-0.14,0.61,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W5_Turbulence,0.13294392523364484,0.10781755862956394,0.01,0.35,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W5_CleanTan,0.1402803738317757,0.2460713204141759,-0.14,0.61,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W5_Cross,0.6832242990654206,0.08975384265107061,0.54,0.84,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W6_Speed,1.0028037383177575,0.15318707696584477,0.8,1.3,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W6_Tangent,-0.5633177570093457,0.28147786037340733,-0.97,0.02,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W6_Turbulence,0.16112149532710282,0.10418768819521056,0.01,0.37,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W6_CleanTan,-0.5633177570093457,0.28147786037340733,-0.97,0.02,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W6_Cross,0.7221495327102805,0.12456141300623261,0.47,0.87,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W7_Speed,1.9252336448598133,0.36310953816043523,1.3,2.5,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W7_Tangent,0.2548130841121495,0.18974584587069457,-0.17,0.48,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W7_Turbulence,0.37140186915887846,0.15022329919457564,0.06,0.61,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W7_CleanTan,0.2548130841121495,0.18974584587069457,-0.17,0.48,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W7_Cross,1.8067757009345793,0.3615049089832528,1.25,2.46,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W8_Speed,0.8710280373831777,0.22476251245179166,0.6,1.4,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W8_Tangent,-0.08906542056074764,0.4046816002464052,-0.98,0.34,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W8_Turbulence,0.22285046728971966,0.1508218676152577,0.01,0.55,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W8_CleanTan,-0.08906542056074764,0.4046816002464052,-0.98,0.34,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W8_Cross,0.7495794392523363,0.19478002699967456,0.4,1.37,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W9_Speed,1.6887850467289724,0.1369192235077319,1.2,1.9,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W9_Tangent,-1.229158878504673,0.24925662811225555,-1.6,-0.74,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W9_Turbulence,0.2349532710280374,0.13290099270693795,0.01,0.46,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W9_CleanTan,-1.229158878504673,0.24925662811225555,-1.6,-0.74,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W9_Cross,0.8033177570093458,0.27047293298338654,0.51,1.33,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W10_Speed,1.6663551401869159,0.2997476012531585,1.2,2.1,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W10_Tangent,-1.524485981308411,0.3602248480006725,-2.07,-0.89,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W10_Turbulence,0.23261682242990658,0.17664763711099532,0.0,0.54,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W10_CleanTan,-1.524485981308411,0.3602248480006725,-2.07,-0.89,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W10_Cross,0.5232242990654205,0.27603731150164407,0.16,1.29,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W11_Speed,1.2794392523364488,0.2744993967709353,0.9,1.8,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W11_Tangent,-0.7911682242990655,0.28352251025490943,-1.33,-0.21,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W11_Turbulence,0.2574766355140187,0.1710398655336604,0.03,0.64,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W11_CleanTan,-0.7911682242990655,0.28352251025490943,-1.33,-0.21,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W11_Cross,0.9228504672897196,0.20231246709608286,0.5,1.25,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W12_Speed,1.7387850467289716,0.1496174168288652,1.5,2.0,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W12_Tangent,-1.4421962616822435,0.15537426807051297,-1.64,-1.11,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W12_Turbulence,0.2046261682242991,0.10939698336465281,0.01,0.45,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W12_CleanTan,-1.4421962616822435,0.15537426807051297,-1.64,-1.11,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
W12_Cross,0.8571962616822432,0.21513526432872496,0.44,1.22,211.1778513480995,999_999_Jumper_Anon_ANO_1_20240409-102834_C_OfficialResults.csv
Position,97.0309595959596,58.4801657173031,-93.87,196.0,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Height above ground [m],3.7007614213197972,1.4076565157236314,0.0,5.92,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
X [m],87.61954545454545,49.49222202436551,-81.82,167.82,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Y [m],-0.48737373737373735,0.5274834149168646,-1.59,0.16,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Z [m],-42.65560606060606,31.559558880589968,-100.18,43.42,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Opening Angle [°],29.77055837563452,6.6029327275835,0.0,42.8,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Stalling Angle Left [°],-4.187588832487309,8.278659034324903,-31.726,14.275,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Stalling Angle Right [°],-4.35727918781726,6.510225384686123,-23.763,8.04,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Roll Angle Left [°],26.065055837563452,11.342301699783297,-6.625,39.567,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Roll Angle Right [°],-23.595598984771573,11.679495806431369,-36.236,7.942,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Yaw Angle Left [°],11.504543147208125,4.2793112661583335,-0.12,23.201,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Yaw Angle Right [°],-17.7807614213198,3.5941584151506136,-24.273,0.0,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Speed hor. [km/h],98.88141919191919,7.576150413458376,0.0,105.47,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Speed vert. [km/h],-61.51365151515152,22.00440351003082,-82.609,0.0,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Speed resulting [km/h],117.85493434343435,14.620654151160615,0.0,133.678,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W1_Speed,0.7141414141414143,0.153807910399769,0.4,0.9,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W1_Tangent,0.28868686868686866,0.20721085396108518,-0.05,0.52,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W1_Turbulence,0.1973232323232323,0.09738409258177748,0.07,0.38,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W1_CleanTan,0.28868686868686866,0.20721085396108518,-0.05,0.52,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W1_Cross,0.4782828282828282,0.14854994821541628,0.18,0.65,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W2_Speed,0.24494949494949494,0.1110620052488515,0.1,0.5,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W2_Tangent,0.05272727272727271,0.1200872625342966,-0.12,0.35,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W2_Turbulence,0.06848484848484848,0.08729858484806262,0.0,0.28,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W2_CleanTan,0.05272727272727271,0.1200872625342966,-0.12,0.35,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W2_Cross,0.1388888888888889,0.05547009783738544,0.03,0.22,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W3_Speed,1.2005050505050505,0.007106690545187022,1.2,1.3,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W3_Tangent,0.12681818181818186,0.031047323837806333,0.06,0.17,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W3_Turbulence,0.02282828282828283,0.020675908835487963,0.0,0.12,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W3_CleanTan,0.12681818181818186,0.031047323837806333,0.06,0.17,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W3_Cross,1.0935353535353536,0.02704811022281678,1.06,1.16,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W4_Speed,1.1101010101010098,0.2637084028332484,0.6,1.4,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W4_Tangent,0.33363636363636373,0.2505889693589379,-0.01,0.88,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W4_Turbulence,0.24560606060606066,0.1287203176119772,0.04,0.42,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W4_CleanTan,0.33363636363636373,0.2505889693589379,-0.01,0.88,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W4_Cross,0.9641919191919193,0.3154854506614198,0.48,1.33,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W5_Speed,1.3156565656565662,0.1719028270906254,0.9,1.5,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W5_Tangent,0.14914141414141416,0.12142458210390022,-0.07,0.3,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W5_Turbulence,0.15545454545454543,0.07037640247213012,0.02,0.27,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W5_CleanTan,0.14914141414141416,0.12142458210390022,-0.07,0.3,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W5_Cross,1.2730808080808078,0.18235933605675206,0.69,1.52,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W6_Speed,1.1035353535353536,0.18967679232265994,0.7,1.3,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W6_Tangent,-0.0006565656565656785,0.1691815869795439,-0.16,0.34,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W6_Turbulence,0.19101010101010105,0.09861471919350635,0.03,0.34,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W6_CleanTan,-0.0006565656565656785,0.1691815869795439,-0.16,0.34,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W6_Cross,1.0175252525252527,0.21244870833637416,0.62,1.31,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W7_Speed,0.7575757575757576,0.25751286364435577,0.4,1.8,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W7_Tangent,-0.5664141414141415,0.32966491247904656,-0.94,-0.16,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W7_Turbulence,0.285959595959596,0.11864650556626037,0.09,0.46,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W7_CleanTan,-0.5664141414141415,0.32966491247904656,-0.94,-0.16,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W7_Cross,0.3290404040404041,0.1780537430526647,0.02,1.59,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W8_Speed,1.9979797979797984,0.29097413773114844,1.6,2.5,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W8_Tangent,-1.3594444444444445,0.2602365079021798,-1.86,-1.05,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W8_Turbulence,0.24631313131313123,0.15766391978935154,0.0,0.51,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W8_CleanTan,-1.3594444444444445,0.2602365079021798,-1.86,-1.05,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W8_Cross,1.4591919191919196,0.17952377367657946,1.0,1.68,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W9_Speed,1.2994949494949493,0.2668670413161963,0.9,1.6,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W9_Tangent,-0.4238383838383838,0.26090318359413994,-0.74,0.17,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W9_Turbulence,0.2807575757575759,0.09813453842899499,0.05,0.44,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W9_CleanTan,-0.4238383838383838,0.26090318359413994,-0.74,0.17,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W9_Cross,0.38025252525252523,0.2139771724356128,0.07,0.98,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W10_Speed,0.51010101010101,0.09768378434961882,0.4,0.7,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W10_Tangent,-0.4093939393939394,0.05347456688168802,-0.62,-0.35,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W10_Turbulence,0.14050505050505052,0.03060717998687082,0.06,0.31,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W10_CleanTan,-0.4093939393939394,0.05347456688168802,-0.62,-0.35,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W10_Cross,0.1414141414141414,0.09651816694423034,0.01,0.36,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W11_Speed,0.5262626262626263,0.11886592590943085,0.3,0.7,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W11_Tangent,0.01888888888888889,0.24158692307068105,-0.41,0.33,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W11_Turbulence,0.13272727272727278,0.08816595083670606,0.01,0.39,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W11_CleanTan,0.01888888888888889,0.24158692307068105,-0.41,0.33,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W11_Cross,0.28686868686868694,0.1363456823881165,0.08,0.56,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W12_Speed,2.2999999999999994,0.09451989289183652,2.2,2.6,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W12_Tangent,-1.9384848484848487,0.1386912258019372,-2.45,-1.65,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W12_Turbulence,0.18969696969696967,0.1299703562098247,0.03,0.76,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W12_CleanTan,-1.9384848484848487,0.1386912258019372,-2.45,-1.65,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
W12_Cross,1.1931313131313128,0.1747232559560146,0.57,1.41,195.45360805060622,999_999_Jumper_Anon_ANO_1_20240409-102837_C_OfficialResults.csv
Position,102.0,59.32256456582661,0.0,204.0,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Height above ground [m],3.0061463414634146,1.1731996127771152,0.0,5.05,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
X [m],90.67407766990291,51.22679409300953,-79.12,174.57,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Y [m],-0.46907766990291266,0.4896037459867931,-1.28,0.21,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Z [m],-45.41276699029125,32.79818807627801,-104.71,41.27,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Opening Angle [°],23.99219512195122,7.590495705800775,0.0,38.7,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Stalling Angle Left [°],-1.0387512195121953,7.150790783197323,-16.606,19.018,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Stalling Angle Right [°],-2.8404097560975616,5.389925899660024,-21.254,9.341,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Roll Angle Left [°],22.908360975609757,9.996857399165696,-9.942,43.429,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Roll Angle Right [°],-17.632726829268293,11.39659141179348,-31.313,8.762,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Yaw Angle Left [°],8.282278048780487,5.693504045784874,0.0,20.282,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
Yaw Angle Right [°],-15.099951219512194,3.186069575628576,-20.233,0.0,203.56941666173728,999_999_Jumper_Anon_ANO_1_20240409-102838_C_OfficialResults.csv
